Group,ID
Large Piscivores,1
Small Piscivores,2
Juv. Piscivores,3
Adult Planktivores,4
Juv. Planktivores,5
Jellies,6
Macrozooplankton,7
Microzooplankton,8
Phytoplankton,9
Detritus,10
