Group,ID
Transient Orcas,1
Dolphins (Res. Orca),2
Seals Sealions,3
Halibut,4
Lingcod,5
Dogfish Shark,6
A. Hake,7
J. Hake,8
A. Res. Coho,9
J. Res. Coho,10
A. Res. Chinook,11
J. Res. Chinook,12
Demersal Fishes,13
Sea Birds,14
Small Pelagics,15
Eulachon,16
A. Herring,17
J. Herring,18
Jellyfish,19
Predatory Invertebrates,20
Shellfish,21
Grazing Invertebrates,22
C. Zoolplankton,23
H. Zoolplankton,24
Kelp/Sea Grass,25
Phytoplankton,26
Detritus,27
