Group,ID
Spring phytopla,1
Other phytoplan,2
Bacteria,3
Microzooplankto,4
Mesozooplankton,5
Mysids/Invert.C,6
Meiofauna,7
Macrofauna,8
Juv. Sprat,9
Juv. Herring,10
Juv. Cod,11
Sprat,12
Herring,13
Cod,14
Salmon,15
Seals,16
Detritus,17
